,timestamp,new_customers
822,2019-09-02 20:44:00,4
823,2019-09-02 20:45:00,3
824,2019-09-02 20:46:00,6
825,2019-09-02 20:47:00,0
826,2019-09-02 20:48:00,0
827,2019-09-02 20:49:00,0
828,2019-09-02 20:50:00,5
829,2019-09-02 20:51:00,2
830,2019-09-02 20:52:00,7
831,2019-09-02 20:53:00,0
832,2019-09-02 20:54:00,0
833,2019-09-02 20:55:00,1
834,2019-09-02 20:56:00,1
835,2019-09-02 20:57:00,1
836,2019-09-02 20:58:00,0
837,2019-09-02 20:59:00,2
838,2019-09-02 21:00:00,0
839,2019-09-02 21:01:00,0
840,2019-09-02 21:02:00,4
841,2019-09-02 21:03:00,0
842,2019-09-02 21:04:00,4
843,2019-09-02 21:05:00,5
844,2019-09-02 21:06:00,0
845,2019-09-02 21:07:00,1
846,2019-09-02 21:08:00,0
847,2019-09-02 21:09:00,1
848,2019-09-02 21:10:00,0
849,2019-09-02 21:11:00,0
850,2019-09-02 21:12:00,0
851,2019-09-02 21:13:00,0
852,2019-09-02 21:14:00,4
853,2019-09-02 21:15:00,0
854,2019-09-02 21:16:00,0
855,2019-09-02 21:17:00,0
856,2019-09-02 21:18:00,0
857,2019-09-02 21:19:00,0
858,2019-09-02 21:20:00,0
859,2019-09-02 21:21:00,2
860,2019-09-02 21:22:00,0
861,2019-09-02 21:23:00,0
862,2019-09-02 21:24:00,2
863,2019-09-02 21:25:00,6
864,2019-09-02 21:26:00,2
865,2019-09-02 21:27:00,0
866,2019-09-02 21:28:00,0
867,2019-09-02 21:29:00,1
868,2019-09-02 21:30:00,0
869,2019-09-02 21:31:00,2
870,2019-09-02 21:32:00,0
871,2019-09-02 21:33:00,1
872,2019-09-02 21:34:00,0
873,2019-09-02 21:35:00,0
874,2019-09-02 21:36:00,0
875,2019-09-02 21:37:00,1
876,2019-09-02 21:38:00,0
877,2019-09-02 21:39:00,3
878,2019-09-02 21:40:00,1
879,2019-09-02 21:41:00,0
880,2019-09-02 21:42:00,3
881,2019-09-02 21:43:00,0
882,2019-09-02 21:44:00,0
883,2019-09-02 21:45:00,3
884,2019-09-02 21:46:00,3
885,2019-09-02 21:47:00,1
886,2019-09-02 21:48:00,1
887,2019-09-02 21:49:00,2
888,2019-09-02 21:50:00,0
889,2019-09-02 21:51:00,0
890,2019-09-02 21:52:00,0
891,2019-09-02 21:53:00,0
892,2019-09-02 21:54:00,0
893,2019-09-02 21:55:00,0
894,2019-09-02 21:56:00,0
895,2019-09-02 21:57:00,0
896,2019-09-02 21:58:00,0
897,2019-09-02 21:59:00,0
898,2019-09-03 07:00:00,0
899,2019-09-03 07:01:00,2
900,2019-09-03 07:02:00,1
901,2019-09-03 07:03:00,0
902,2019-09-03 07:04:00,0
903,2019-09-03 07:05:00,2
904,2019-09-03 07:06:00,3
905,2019-09-03 07:07:00,0
906,2019-09-03 07:08:00,0
907,2019-09-03 07:09:00,5
908,2019-09-03 07:10:00,3
909,2019-09-03 07:11:00,2
910,2019-09-03 07:12:00,2
911,2019-09-03 07:13:00,5
912,2019-09-03 07:14:00,3
913,2019-09-03 07:15:00,0
914,2019-09-03 07:16:00,0
915,2019-09-03 07:17:00,0
916,2019-09-03 07:18:00,2
917,2019-09-03 07:19:00,2
918,2019-09-03 07:20:00,2
919,2019-09-03 07:21:00,3
920,2019-09-03 07:22:00,3
921,2019-09-03 07:23:00,0
922,2019-09-03 07:24:00,3
923,2019-09-03 07:25:00,2
924,2019-09-03 07:26:00,1
925,2019-09-03 07:27:00,5
926,2019-09-03 07:28:00,0
927,2019-09-03 07:29:00,0
928,2019-09-03 07:30:00,4
929,2019-09-03 07:31:00,4
930,2019-09-03 07:32:00,0
931,2019-09-03 07:33:00,0
932,2019-09-03 07:34:00,2
933,2019-09-03 07:35:00,3
934,2019-09-03 07:36:00,0
935,2019-09-03 07:37:00,1
936,2019-09-03 07:38:00,0
937,2019-09-03 07:39:00,0
938,2019-09-03 07:40:00,4
939,2019-09-03 07:41:00,1
940,2019-09-03 07:42:00,4
941,2019-09-03 07:43:00,3
942,2019-09-03 07:44:00,0
943,2019-09-03 07:45:00,3
944,2019-09-03 07:46:00,0
945,2019-09-03 07:47:00,2
946,2019-09-03 07:48:00,1
947,2019-09-03 07:49:00,8
948,2019-09-03 07:50:00,0
949,2019-09-03 07:51:00,0
950,2019-09-03 07:52:00,1
951,2019-09-03 07:53:00,0
952,2019-09-03 07:54:00,3
953,2019-09-03 07:55:00,3
954,2019-09-03 07:56:00,4
955,2019-09-03 07:57:00,0
956,2019-09-03 07:58:00,2
957,2019-09-03 07:59:00,0
958,2019-09-03 08:00:00,3
959,2019-09-03 08:01:00,5
960,2019-09-03 08:02:00,3
961,2019-09-03 08:03:00,8
962,2019-09-03 08:04:00,1
963,2019-09-03 08:05:00,0
964,2019-09-03 08:06:00,0
965,2019-09-03 08:07:00,6
966,2019-09-03 08:08:00,0
967,2019-09-03 08:09:00,1
968,2019-09-03 08:10:00,1
969,2019-09-03 08:11:00,0
970,2019-09-03 08:12:00,0
971,2019-09-03 08:13:00,1
972,2019-09-03 08:14:00,5
973,2019-09-03 08:15:00,0
974,2019-09-03 08:16:00,3
975,2019-09-03 08:17:00,3
976,2019-09-03 08:18:00,3
977,2019-09-03 08:19:00,2
978,2019-09-03 08:20:00,6
979,2019-09-03 08:21:00,1
980,2019-09-03 08:22:00,1
981,2019-09-03 08:23:00,3
982,2019-09-03 08:24:00,0
983,2019-09-03 08:25:00,4
984,2019-09-03 08:26:00,5
985,2019-09-03 08:27:00,5
986,2019-09-03 08:28:00,2
987,2019-09-03 08:29:00,0
988,2019-09-03 08:30:00,2
989,2019-09-03 08:31:00,4
990,2019-09-03 08:32:00,1
991,2019-09-03 08:33:00,1
992,2019-09-03 08:34:00,0
993,2019-09-03 08:35:00,3
994,2019-09-03 08:36:00,3
995,2019-09-03 08:37:00,4
996,2019-09-03 08:38:00,3
997,2019-09-03 08:39:00,2
998,2019-09-03 08:40:00,2
999,2019-09-03 08:41:00,3
1000,2019-09-03 08:42:00,0
1001,2019-09-03 08:43:00,2
1002,2019-09-03 08:44:00,2
1003,2019-09-03 08:45:00,1
1004,2019-09-03 08:46:00,0
1005,2019-09-03 08:47:00,3
1006,2019-09-03 08:48:00,0
1007,2019-09-03 08:49:00,1
1008,2019-09-03 08:50:00,2
1009,2019-09-03 08:51:00,2
1010,2019-09-03 08:52:00,3
1011,2019-09-03 08:53:00,0
1012,2019-09-03 08:54:00,2
1013,2019-09-03 08:55:00,3
1014,2019-09-03 08:56:00,2
1015,2019-09-03 08:57:00,0
1016,2019-09-03 08:58:00,0
1017,2019-09-03 08:59:00,1
1018,2019-09-03 09:00:00,0
1019,2019-09-03 09:01:00,4
1020,2019-09-03 09:02:00,4
1021,2019-09-03 09:03:00,0
1022,2019-09-03 09:04:00,3
1023,2019-09-03 09:05:00,0
1024,2019-09-03 09:06:00,1
1025,2019-09-03 09:07:00,2
1026,2019-09-03 09:08:00,1
1027,2019-09-03 09:09:00,0
1028,2019-09-03 09:10:00,0
1029,2019-09-03 09:11:00,0
1030,2019-09-03 09:12:00,1
1031,2019-09-03 09:13:00,2
1032,2019-09-03 09:14:00,3
1033,2019-09-03 09:15:00,0
1034,2019-09-03 09:16:00,5
1035,2019-09-03 09:17:00,5
1036,2019-09-03 09:18:00,0
1037,2019-09-03 09:19:00,0
1038,2019-09-03 09:20:00,0
1039,2019-09-03 09:21:00,5
1040,2019-09-03 09:22:00,1
1041,2019-09-03 09:23:00,0
1042,2019-09-03 09:24:00,0
1043,2019-09-03 09:25:00,0
1044,2019-09-03 09:26:00,4
1045,2019-09-03 09:27:00,0
1046,2019-09-03 09:28:00,0
1047,2019-09-03 09:29:00,3
1048,2019-09-03 09:30:00,0
1049,2019-09-03 09:31:00,2
1050,2019-09-03 09:32:00,0
1051,2019-09-03 09:33:00,1
1052,2019-09-03 09:34:00,1
1053,2019-09-03 09:35:00,0
1054,2019-09-03 09:36:00,1
1055,2019-09-03 09:37:00,0
1056,2019-09-03 09:38:00,4
1057,2019-09-03 09:39:00,3
1058,2019-09-03 09:40:00,5
1059,2019-09-03 09:41:00,0
1060,2019-09-03 09:42:00,2
1061,2019-09-03 09:43:00,0
1062,2019-09-03 09:44:00,1
1063,2019-09-03 09:45:00,0
1064,2019-09-03 09:46:00,2
1065,2019-09-03 09:47:00,1
1066,2019-09-03 09:48:00,0
1067,2019-09-03 09:49:00,0
1068,2019-09-03 09:50:00,0
1069,2019-09-03 09:51:00,0
1070,2019-09-03 09:52:00,0
1071,2019-09-03 09:53:00,2
1072,2019-09-03 09:54:00,1
1073,2019-09-03 09:55:00,2
1074,2019-09-03 09:56:00,2
1075,2019-09-03 09:57:00,0
1076,2019-09-03 09:58:00,3
1077,2019-09-03 09:59:00,0
1078,2019-09-03 10:00:00,1
1079,2019-09-03 10:01:00,1
1080,2019-09-03 10:02:00,2
1081,2019-09-03 10:03:00,0
1082,2019-09-03 10:04:00,0
1083,2019-09-03 10:05:00,0
1084,2019-09-03 10:06:00,2
1085,2019-09-03 10:07:00,2
1086,2019-09-03 10:08:00,3
1087,2019-09-03 10:09:00,0
1088,2019-09-03 10:10:00,1
1089,2019-09-03 10:11:00,0
1090,2019-09-03 10:12:00,2
1091,2019-09-03 10:13:00,1
1092,2019-09-03 10:14:00,1
1093,2019-09-03 10:15:00,5
1094,2019-09-03 10:16:00,0
1095,2019-09-03 10:17:00,0
1096,2019-09-03 10:18:00,0
1097,2019-09-03 10:19:00,2
1098,2019-09-03 10:20:00,3
1099,2019-09-03 10:21:00,3
1100,2019-09-03 10:22:00,3
1101,2019-09-03 10:23:00,1
1102,2019-09-03 10:24:00,1
1103,2019-09-03 10:25:00,2
1104,2019-09-03 10:26:00,1
1105,2019-09-03 10:27:00,0
1106,2019-09-03 10:28:00,2
1107,2019-09-03 10:29:00,3
1108,2019-09-03 10:30:00,4
1109,2019-09-03 10:31:00,2
1110,2019-09-03 10:32:00,0
1111,2019-09-03 10:33:00,0
1112,2019-09-03 10:34:00,8
1113,2019-09-03 10:35:00,0
1114,2019-09-03 10:36:00,2
1115,2019-09-03 10:37:00,0
1116,2019-09-03 10:38:00,0
1117,2019-09-03 10:39:00,2
1118,2019-09-03 10:40:00,2
1119,2019-09-03 10:41:00,3
1120,2019-09-03 10:42:00,0
1121,2019-09-03 10:43:00,3
1122,2019-09-03 10:44:00,0
1123,2019-09-03 10:45:00,0
1124,2019-09-03 10:46:00,0
1125,2019-09-03 10:47:00,0
1126,2019-09-03 10:48:00,0
1127,2019-09-03 10:49:00,4
1128,2019-09-03 10:50:00,0
1129,2019-09-03 10:51:00,0
1130,2019-09-03 10:52:00,0
1131,2019-09-03 10:53:00,2
1132,2019-09-03 10:54:00,0
1133,2019-09-03 10:55:00,0
1134,2019-09-03 10:56:00,3
1135,2019-09-03 10:57:00,0
1136,2019-09-03 10:58:00,1
1137,2019-09-03 10:59:00,3
1138,2019-09-03 11:00:00,3
1139,2019-09-03 11:01:00,4
1140,2019-09-03 11:02:00,2
1141,2019-09-03 11:03:00,0
1142,2019-09-03 11:04:00,0
1143,2019-09-03 11:05:00,0
1144,2019-09-03 11:06:00,2
1145,2019-09-03 11:07:00,2
1146,2019-09-03 11:08:00,0
1147,2019-09-03 11:09:00,0
1148,2019-09-03 11:10:00,0
1149,2019-09-03 11:11:00,0
1150,2019-09-03 11:12:00,1
1151,2019-09-03 11:13:00,0
1152,2019-09-03 11:14:00,0
1153,2019-09-03 11:15:00,0
1154,2019-09-03 11:16:00,0
1155,2019-09-03 11:17:00,0
1156,2019-09-03 11:18:00,2
1157,2019-09-03 11:19:00,1
1158,2019-09-03 11:20:00,1
1159,2019-09-03 11:21:00,0
1160,2019-09-03 11:22:00,0
1161,2019-09-03 11:23:00,2
1162,2019-09-03 11:24:00,0
1163,2019-09-03 11:25:00,0
1164,2019-09-03 11:26:00,2
1165,2019-09-03 11:27:00,1
1166,2019-09-03 11:28:00,0
1167,2019-09-03 11:29:00,0
1168,2019-09-03 11:30:00,0
1169,2019-09-03 11:31:00,1
1170,2019-09-03 11:32:00,2
1171,2019-09-03 11:33:00,0
1172,2019-09-03 11:34:00,0
1173,2019-09-03 11:35:00,0
1174,2019-09-03 11:36:00,2
1175,2019-09-03 11:37:00,4
1176,2019-09-03 11:38:00,0
1177,2019-09-03 11:39:00,0
1178,2019-09-03 11:40:00,0
1179,2019-09-03 11:41:00,0
1180,2019-09-03 11:42:00,0
1181,2019-09-03 11:43:00,0
1182,2019-09-03 11:44:00,0
1183,2019-09-03 11:45:00,2
1184,2019-09-03 11:46:00,0
1185,2019-09-03 11:47:00,0
1186,2019-09-03 11:48:00,2
1187,2019-09-03 11:49:00,2
1188,2019-09-03 11:50:00,0
1189,2019-09-03 11:51:00,1
1190,2019-09-03 11:52:00,0
1191,2019-09-03 11:53:00,0
1192,2019-09-03 11:54:00,0
1193,2019-09-03 11:55:00,0
1194,2019-09-03 11:56:00,0
1195,2019-09-03 11:57:00,0
1196,2019-09-03 11:58:00,2
1197,2019-09-03 11:59:00,3
1198,2019-09-03 12:00:00,0
1199,2019-09-03 12:01:00,4
1200,2019-09-03 12:02:00,1
1201,2019-09-03 12:03:00,2
1202,2019-09-03 12:04:00,1
1203,2019-09-03 12:05:00,0
1204,2019-09-03 12:06:00,0
1205,2019-09-03 12:07:00,4
1206,2019-09-03 12:08:00,1
1207,2019-09-03 12:09:00,0
1208,2019-09-03 12:10:00,0
1209,2019-09-03 12:11:00,4
1210,2019-09-03 12:12:00,3
1211,2019-09-03 12:13:00,0
1212,2019-09-03 12:14:00,3
1213,2019-09-03 12:15:00,0
1214,2019-09-03 12:16:00,0
1215,2019-09-03 12:17:00,0
1216,2019-09-03 12:18:00,0
1217,2019-09-03 12:19:00,0
1218,2019-09-03 12:20:00,3
1219,2019-09-03 12:21:00,2
1220,2019-09-03 12:22:00,0
1221,2019-09-03 12:23:00,3
1222,2019-09-03 12:24:00,0
1223,2019-09-03 12:25:00,0
1224,2019-09-03 12:26:00,0
1225,2019-09-03 12:27:00,0
1226,2019-09-03 12:28:00,0
1227,2019-09-03 12:29:00,1
1228,2019-09-03 12:30:00,0
1229,2019-09-03 12:31:00,0
1230,2019-09-03 12:32:00,0
1231,2019-09-03 12:33:00,0
1232,2019-09-03 12:34:00,0
1233,2019-09-03 12:35:00,3
1234,2019-09-03 12:36:00,0
1235,2019-09-03 12:37:00,1
1236,2019-09-03 12:38:00,0
1237,2019-09-03 12:39:00,3
1238,2019-09-03 12:40:00,0
1239,2019-09-03 12:41:00,2
1240,2019-09-03 12:42:00,0
1241,2019-09-03 12:43:00,0
1242,2019-09-03 12:44:00,2
1243,2019-09-03 12:45:00,1
1244,2019-09-03 12:46:00,5
1245,2019-09-03 12:47:00,0
1246,2019-09-03 12:48:00,1
1247,2019-09-03 12:49:00,1
1248,2019-09-03 12:50:00,0
1249,2019-09-03 12:51:00,3
1250,2019-09-03 12:52:00,2
1251,2019-09-03 12:53:00,1
1252,2019-09-03 12:54:00,0
1253,2019-09-03 12:55:00,0
1254,2019-09-03 12:56:00,2
1255,2019-09-03 12:57:00,1
1256,2019-09-03 12:58:00,2
1257,2019-09-03 12:59:00,0
1258,2019-09-03 13:00:00,2
1259,2019-09-03 13:01:00,3
1260,2019-09-03 13:02:00,0
1261,2019-09-03 13:03:00,0
1262,2019-09-03 13:04:00,5
1263,2019-09-03 13:05:00,0
1264,2019-09-03 13:06:00,4
1265,2019-09-03 13:07:00,2
1266,2019-09-03 13:08:00,6
1267,2019-09-03 13:09:00,6
1268,2019-09-03 13:10:00,0
1269,2019-09-03 13:11:00,2
1270,2019-09-03 13:12:00,0
1271,2019-09-03 13:13:00,3
1272,2019-09-03 13:14:00,1
1273,2019-09-03 13:15:00,3
1274,2019-09-03 13:16:00,0
1275,2019-09-03 13:17:00,2
1276,2019-09-03 13:18:00,1
1277,2019-09-03 13:19:00,5
1278,2019-09-03 13:20:00,3
1279,2019-09-03 13:21:00,6
1280,2019-09-03 13:22:00,0
1281,2019-09-03 13:23:00,5
1282,2019-09-03 13:24:00,3
1283,2019-09-03 13:25:00,3
1284,2019-09-03 13:26:00,0
1285,2019-09-03 13:27:00,1
1286,2019-09-03 13:28:00,0
1287,2019-09-03 13:29:00,2
1288,2019-09-03 13:30:00,0
1289,2019-09-03 13:31:00,0
1290,2019-09-03 13:32:00,0
1291,2019-09-03 13:33:00,0
1292,2019-09-03 13:34:00,3
1293,2019-09-03 13:35:00,0
1294,2019-09-03 13:36:00,8
1295,2019-09-03 13:37:00,1
1296,2019-09-03 13:38:00,0
1297,2019-09-03 13:39:00,1
1298,2019-09-03 13:40:00,0
1299,2019-09-03 13:41:00,0
1300,2019-09-03 13:42:00,1
1301,2019-09-03 13:43:00,0
1302,2019-09-03 13:44:00,2
1303,2019-09-03 13:45:00,2
1304,2019-09-03 13:46:00,0
1305,2019-09-03 13:47:00,3
1306,2019-09-03 13:48:00,1
1307,2019-09-03 13:49:00,0
1308,2019-09-03 13:50:00,5
1309,2019-09-03 13:51:00,0
1310,2019-09-03 13:52:00,0
1311,2019-09-03 13:53:00,5
1312,2019-09-03 13:54:00,0
1313,2019-09-03 13:55:00,5
1314,2019-09-03 13:56:00,1
1315,2019-09-03 13:57:00,0
1316,2019-09-03 13:58:00,2
1317,2019-09-03 13:59:00,3
1318,2019-09-03 14:00:00,0
1319,2019-09-03 14:01:00,1
1320,2019-09-03 14:02:00,0
1321,2019-09-03 14:03:00,0
1322,2019-09-03 14:04:00,0
1323,2019-09-03 14:05:00,4
1324,2019-09-03 14:06:00,0
1325,2019-09-03 14:07:00,1
1326,2019-09-03 14:08:00,3
1327,2019-09-03 14:09:00,0
1328,2019-09-03 14:10:00,1
1329,2019-09-03 14:11:00,0
1330,2019-09-03 14:12:00,2
1331,2019-09-03 14:13:00,0
1332,2019-09-03 14:14:00,4
1333,2019-09-03 14:15:00,4
1334,2019-09-03 14:16:00,2
1335,2019-09-03 14:17:00,1
1336,2019-09-03 14:18:00,0
1337,2019-09-03 14:19:00,4
1338,2019-09-03 14:20:00,1
1339,2019-09-03 14:21:00,5
1340,2019-09-03 14:22:00,1
1341,2019-09-03 14:23:00,0
1342,2019-09-03 14:24:00,2
1343,2019-09-03 14:25:00,0
1344,2019-09-03 14:26:00,0
1345,2019-09-03 14:27:00,1
1346,2019-09-03 14:28:00,3
1347,2019-09-03 14:29:00,2
1348,2019-09-03 14:30:00,4
1349,2019-09-03 14:31:00,1
1350,2019-09-03 14:32:00,3
1351,2019-09-03 14:33:00,4
1352,2019-09-03 14:34:00,2
1353,2019-09-03 14:35:00,0
1354,2019-09-03 14:36:00,1
1355,2019-09-03 14:37:00,5
1356,2019-09-03 14:38:00,0
1357,2019-09-03 14:39:00,4
1358,2019-09-03 14:40:00,1
1359,2019-09-03 14:41:00,0
1360,2019-09-03 14:42:00,6
1361,2019-09-03 14:43:00,4
1362,2019-09-03 14:44:00,6
1363,2019-09-03 14:45:00,3
1364,2019-09-03 14:46:00,0
1365,2019-09-03 14:47:00,0
1366,2019-09-03 14:48:00,0
1367,2019-09-03 14:49:00,2
1368,2019-09-03 14:50:00,4
1369,2019-09-03 14:51:00,7
1370,2019-09-03 14:52:00,0
1371,2019-09-03 14:53:00,0
1372,2019-09-03 14:54:00,2
1373,2019-09-03 14:55:00,0
1374,2019-09-03 14:56:00,0
1375,2019-09-03 14:57:00,0
1376,2019-09-03 14:58:00,0
1377,2019-09-03 14:59:00,1
1378,2019-09-03 15:00:00,0
1379,2019-09-03 15:01:00,0
1380,2019-09-03 15:02:00,2
1381,2019-09-03 15:03:00,0
1382,2019-09-03 15:04:00,0
1383,2019-09-03 15:05:00,3
1384,2019-09-03 15:06:00,2
1385,2019-09-03 15:07:00,4
1386,2019-09-03 15:08:00,0
1387,2019-09-03 15:09:00,2
1388,2019-09-03 15:10:00,1
1389,2019-09-03 15:11:00,2
1390,2019-09-03 15:12:00,0
1391,2019-09-03 15:13:00,2
1392,2019-09-03 15:14:00,4
1393,2019-09-03 15:15:00,3
1394,2019-09-03 15:16:00,0
1395,2019-09-03 15:17:00,2
1396,2019-09-03 15:18:00,0
1397,2019-09-03 15:19:00,5
1398,2019-09-03 15:20:00,0
1399,2019-09-03 15:21:00,0
1400,2019-09-03 15:22:00,4
1401,2019-09-03 15:23:00,2
1402,2019-09-03 15:24:00,0
1403,2019-09-03 15:25:00,0
1404,2019-09-03 15:26:00,1
1405,2019-09-03 15:27:00,1
1406,2019-09-03 15:28:00,1
1407,2019-09-03 15:29:00,0
1408,2019-09-03 15:30:00,0
1409,2019-09-03 15:31:00,0
1410,2019-09-03 15:32:00,0
1411,2019-09-03 15:33:00,3
1412,2019-09-03 15:34:00,0
1413,2019-09-03 15:35:00,0
1414,2019-09-03 15:36:00,0
1415,2019-09-03 15:37:00,0
1416,2019-09-03 15:38:00,0
1417,2019-09-03 15:39:00,0
1418,2019-09-03 15:40:00,2
1419,2019-09-03 15:41:00,0
1420,2019-09-03 15:42:00,1
1421,2019-09-03 15:43:00,0
1422,2019-09-03 15:44:00,0
1423,2019-09-03 15:45:00,3
1424,2019-09-03 15:46:00,0
1425,2019-09-03 15:47:00,0
1426,2019-09-03 15:48:00,4
1427,2019-09-03 15:49:00,5
1428,2019-09-03 15:50:00,0
1429,2019-09-03 15:51:00,3
1430,2019-09-03 15:52:00,0
1431,2019-09-03 15:53:00,3
1432,2019-09-03 15:54:00,1
1433,2019-09-03 15:55:00,2
1434,2019-09-03 15:56:00,2
1435,2019-09-03 15:57:00,4
1436,2019-09-03 15:58:00,0
1437,2019-09-03 15:59:00,0
1438,2019-09-03 16:00:00,1
1439,2019-09-03 16:01:00,0
1440,2019-09-03 16:02:00,5
1441,2019-09-03 16:03:00,5
1442,2019-09-03 16:04:00,2
1443,2019-09-03 16:05:00,0
1444,2019-09-03 16:06:00,0
1445,2019-09-03 16:07:00,1
1446,2019-09-03 16:08:00,1
1447,2019-09-03 16:09:00,0
1448,2019-09-03 16:10:00,4
1449,2019-09-03 16:11:00,4
1450,2019-09-03 16:12:00,5
1451,2019-09-03 16:13:00,0
1452,2019-09-03 16:14:00,4
1453,2019-09-03 16:15:00,0
1454,2019-09-03 16:16:00,6
1455,2019-09-03 16:17:00,2
1456,2019-09-03 16:18:00,2
1457,2019-09-03 16:19:00,2
1458,2019-09-03 16:20:00,0
1459,2019-09-03 16:21:00,3
1460,2019-09-03 16:22:00,1
1461,2019-09-03 16:23:00,2
1462,2019-09-03 16:24:00,1
1463,2019-09-03 16:25:00,1
1464,2019-09-03 16:26:00,0
1465,2019-09-03 16:27:00,1
1466,2019-09-03 16:28:00,5
1467,2019-09-03 16:29:00,2
1468,2019-09-03 16:30:00,2
1469,2019-09-03 16:31:00,4
1470,2019-09-03 16:32:00,5
1471,2019-09-03 16:33:00,0
1472,2019-09-03 16:34:00,0
1473,2019-09-03 16:35:00,2
1474,2019-09-03 16:36:00,0
1475,2019-09-03 16:37:00,0
1476,2019-09-03 16:38:00,4
1477,2019-09-03 16:39:00,0
1478,2019-09-03 16:40:00,4
1479,2019-09-03 16:41:00,5
1480,2019-09-03 16:42:00,4
1481,2019-09-03 16:43:00,2
1482,2019-09-03 16:44:00,3
1483,2019-09-03 16:45:00,1
1484,2019-09-03 16:46:00,0
1485,2019-09-03 16:47:00,0
1486,2019-09-03 16:48:00,3
1487,2019-09-03 16:49:00,6
1488,2019-09-03 16:50:00,2
1489,2019-09-03 16:51:00,4
1490,2019-09-03 16:52:00,3
1491,2019-09-03 16:53:00,0
1492,2019-09-03 16:54:00,1
1493,2019-09-03 16:55:00,0
1494,2019-09-03 16:56:00,0
1495,2019-09-03 16:57:00,0
1496,2019-09-03 16:58:00,2
1497,2019-09-03 16:59:00,3
1498,2019-09-03 17:00:00,1
1499,2019-09-03 17:01:00,1
1500,2019-09-03 17:02:00,0
1501,2019-09-03 17:03:00,4
1502,2019-09-03 17:04:00,1
1503,2019-09-03 17:05:00,2
1504,2019-09-03 17:06:00,5
1505,2019-09-03 17:07:00,2
1506,2019-09-03 17:08:00,5
1507,2019-09-03 17:09:00,0
1508,2019-09-03 17:10:00,0
1509,2019-09-03 17:11:00,1
1510,2019-09-03 17:12:00,5
1511,2019-09-03 17:13:00,1
1512,2019-09-03 17:14:00,4
1513,2019-09-03 17:15:00,3
1514,2019-09-03 17:16:00,1
1515,2019-09-03 17:17:00,1
1516,2019-09-03 17:18:00,0
1517,2019-09-03 17:19:00,0
1518,2019-09-03 17:20:00,2
1519,2019-09-03 17:21:00,0
1520,2019-09-03 17:22:00,0
1521,2019-09-03 17:23:00,0
1522,2019-09-03 17:24:00,3
1523,2019-09-03 17:25:00,2
1524,2019-09-03 17:26:00,0
1525,2019-09-03 17:27:00,1
1526,2019-09-03 17:28:00,1
1527,2019-09-03 17:29:00,0
1528,2019-09-03 17:30:00,5
1529,2019-09-03 17:31:00,0
1530,2019-09-03 17:32:00,3
1531,2019-09-03 17:33:00,0
1532,2019-09-03 17:34:00,0
1533,2019-09-03 17:35:00,0
1534,2019-09-03 17:36:00,2
1535,2019-09-03 17:37:00,3
1536,2019-09-03 17:38:00,0
1537,2019-09-03 17:39:00,4
1538,2019-09-03 17:40:00,7
1539,2019-09-03 17:41:00,1
1540,2019-09-03 17:42:00,2
1541,2019-09-03 17:43:00,6
1542,2019-09-03 17:44:00,3
1543,2019-09-03 17:45:00,0
1544,2019-09-03 17:46:00,4
1545,2019-09-03 17:47:00,0
1546,2019-09-03 17:48:00,6
1547,2019-09-03 17:49:00,1
1548,2019-09-03 17:50:00,0
1549,2019-09-03 17:51:00,5
1550,2019-09-03 17:52:00,5
1551,2019-09-03 17:53:00,0
1552,2019-09-03 17:54:00,3
1553,2019-09-03 17:55:00,0
1554,2019-09-03 17:56:00,2
1555,2019-09-03 17:57:00,6
1556,2019-09-03 17:58:00,0
1557,2019-09-03 17:59:00,0
1558,2019-09-03 18:00:00,7
1559,2019-09-03 18:01:00,1
1560,2019-09-03 18:02:00,2
1561,2019-09-03 18:03:00,5
1562,2019-09-03 18:04:00,0
1563,2019-09-03 18:05:00,1
1564,2019-09-03 18:06:00,1
1565,2019-09-03 18:07:00,3
1566,2019-09-03 18:08:00,1
1567,2019-09-03 18:09:00,0
1568,2019-09-03 18:10:00,4
1569,2019-09-03 18:11:00,2
1570,2019-09-03 18:12:00,0
1571,2019-09-03 18:13:00,0
1572,2019-09-03 18:14:00,2
1573,2019-09-03 18:15:00,0
1574,2019-09-03 18:16:00,4
1575,2019-09-03 18:17:00,0
1576,2019-09-03 18:18:00,3
1577,2019-09-03 18:19:00,1
1578,2019-09-03 18:20:00,5
1579,2019-09-03 18:21:00,4
1580,2019-09-03 18:22:00,1
1581,2019-09-03 18:23:00,0
1582,2019-09-03 18:24:00,1
1583,2019-09-03 18:25:00,0
1584,2019-09-03 18:26:00,4
1585,2019-09-03 18:27:00,5
1586,2019-09-03 18:28:00,2
1587,2019-09-03 18:29:00,4
1588,2019-09-03 18:30:00,1
1589,2019-09-03 18:31:00,6
1590,2019-09-03 18:32:00,3
1591,2019-09-03 18:33:00,4
1592,2019-09-03 18:34:00,3
1593,2019-09-03 18:35:00,2
1594,2019-09-03 18:36:00,0
1595,2019-09-03 18:37:00,2
1596,2019-09-03 18:38:00,3
1597,2019-09-03 18:39:00,3
1598,2019-09-03 18:40:00,1
1599,2019-09-03 18:41:00,4
1600,2019-09-03 18:42:00,0
1601,2019-09-03 18:43:00,3
1602,2019-09-03 18:44:00,0
1603,2019-09-03 18:45:00,0
1604,2019-09-03 18:46:00,3
1605,2019-09-03 18:47:00,5
1606,2019-09-03 18:48:00,5
1607,2019-09-03 18:49:00,3
1608,2019-09-03 18:50:00,3
